season,week,datex,rank,school,date
2024,12,45606,24,Missouri,2024x11x10
2024,12,45606,25,Tulane,2024x11x10
2024,11,45599,1,Oregon,2024x11x03
2024,11,45599,2,Georgia,2024x11x03
2024,11,45599,3,Ohio State,2024x11x03
2024,11,45599,4,Miami,2024x11x03
2024,11,45599,5,Texas,2024x11x03
2024,11,45599,6,Penn State,2024x11x03
2024,11,45599,7,Tennessee,2024x11x03
2024,11,45599,8,Indiana,2024x11x03
2024,11,45599,9,BYU,2024x11x03
2024,11,45599,10,Notre Dame,2024x11x03
2024,11,45599,11,Alabama,2024x11x03
2024,11,45599,12,Boise St.,2024x11x03
2024,11,45599,13,SMU,2024x11x03
2024,11,45599,14,LSU,2024x11x03
2024,11,45599,15,Texas A&M,2024x11x03
2024,11,45599,16,Mississippi,2024x11x03
2024,11,45599,17,Iowa State,2024x11x03
2024,11,45599,18,Army,2024x11x03
2024,11,45599,19,Clemson,2024x11x03
2024,11,45599,20,Washington St.,2024x11x03
2024,11,45599,21,Colorado,2024x11x03
2024,11,45599,22,Kansas St.,2024x11x03
2024,11,45599,23,Pittsburgh,2024x11x03
2024,11,45599,24,Vanderbilt,2024x11x03
2024,11,45599,25,Louisville,2024x11x03
2024,10,45592,1,Oregon,2024x10x27
2024,10,45592,2,Georgia,2024x10x27
2024,10,45592,3,Penn State,2024x10x27
2024,10,45592,4,Ohio State,2024x10x27
2024,10,45592,5,Miami,2024x10x27
2024,10,45592,6,Texas,2024x10x27
2024,10,45592,7,Tennessee,2024x10x27
2024,10,45592,8,Notre Dame,2024x10x27
2024,10,45592,9,BYU,2024x10x27
2024,10,45592,10,Texas A&M,2024x10x27
2024,10,45592,11,Clemson,2024x10x27
2024,10,45592,11,Iowa State,2024x10x27
2024,10,45592,13,Indiana,2024x10x27
2024,10,45592,14,Alabama,2024x10x27
2024,10,45592,15,Boise St.,2024x10x27
2024,10,45592,16,LSU,2024x10x27
2024,10,45592,17,Kansas St.,2024x10x27
2024,10,45592,18,Pittsburgh,2024x10x27
2024,10,45592,19,Mississippi,2024x10x27
2024,10,45592,20,SMU,2024x10x27
2024,10,45592,21,Army,2024x10x27
2024,10,45592,22,Washington St.,2024x10x27
2024,10,45592,23,Colorado,2024x10x27
2024,10,45592,24,Illinois,2024x10x27
2024,10,45592,25,Missouri,2024x10x27
2024,9,45585,1,Oregon,2024x10x20
2024,9,45585,2,Georgia,2024x10x20
2024,9,45585,3,Penn State,2024x10x20
2024,9,45585,4,Ohio State,2024x10x20
2024,9,45585,5,Texas,2024x10x20
2024,9,45585,6,Miami,2024x10x20
2024,9,45585,7,Tennessee,2024x10x20
2024,9,45585,8,LSU,2024x10x20
2024,9,45585,9,Clemson,2024x10x20
2024,9,45585,10,Iowa State,2024x10x20
2024,9,45585,11,BYU,2024x10x20
2024,9,45585,12,Notre Dame,2024x10x20
2024,9,45585,13,Indiana,2024x10x20
2024,9,45585,14,Texas A&M,2024x10x20
2024,9,45585,15,Alabama,2024x10x20
2024,9,45585,16,Kansas St.,2024x10x20
2024,9,45585,17,Boise St.,2024x10x20
2024,9,45585,18,Mississippi,2024x10x20
2024,9,45585,19,Pittsburgh,2024x10x20
2024,9,45585,20,Illinois,2024x10x20
2024,9,45585,21,Missouri,2024x10x20
2024,9,45585,22,SMU,2024x10x20
2024,9,45585,23,Army,2024x10x20
2024,9,45585,24,Navy,2024x10x20
2024,9,45585,25,Vanderbilt,2024x10x20
2024,8,45578,1,Texas,2024x10x13
2024,8,45578,2,Oregon,2024x10x13
2024,8,45578,3,Penn State,2024x10x13
2024,8,45578,4,Ohio State,2024x10x13
2024,8,45578,5,Georgia,2024x10x13
2024,8,45578,6,Miami,2024x10x13
2024,8,45578,7,Alabama,2024x10x13
2024,8,45578,8,LSU,2024x10x13
2024,8,45578,9,Iowa State,2024x10x13
2024,8,45578,10,Clemson,2024x10x13
2024,8,45578,11,Tennessee,2024x10x13
2024,8,45578,12,Notre Dame,2024x10x13
2024,8,45578,13,BYU,2024x10x13
2024,8,45578,14,Texas A&M,2024x10x13
2024,8,45578,15,Boise St.,2024x10x13
2024,8,45578,16,Indiana,2024x10x13
2024,8,45578,17,Kansas St.,2024x10x13
2024,8,45578,18,Mississippi,2024x10x13
2024,8,45578,19,Missouri,2024x10x13
2024,8,45578,20,Pittsburgh,2024x10x13
2024,8,45578,21,SMU,2024x10x13
2024,8,45578,22,Illinois,2024x10x13
2024,8,45578,23,Army,2024x10x13
2024,8,45578,24,Michigan,2024x10x13
2024,8,45578,25,Navy,2024x10x13
2024,7,45571,1,Texas,2024x10x06
2024,7,45571,2,Ohio State,2024x10x06
2024,7,45571,3,Oregon,2024x10x06
2024,7,45571,4,Penn State,2024x10x06
2024,7,45571,5,Georgia,2024x10x06
2024,7,45571,6,Miami,2024x10x06
2024,7,45571,7,Alabama,2024x10x06
2024,7,45571,8,Tennessee,2024x10x06
2024,7,45571,9,Mississippi,2024x10x06
2024,7,45571,10,Clemson,2024x10x06
2024,7,45571,11,Iowa State,2024x10x06
2024,7,45571,11,Notre Dame,2024x10x06
2024,7,45571,13,LSU,2024x10x06
2024,7,45571,14,BYU,2024x10x06
2024,7,45571,15,Texas A&M,2024x10x06
2024,7,45571,16,Utah,2024x10x06
2024,7,45571,17,Boise St.,2024x10x06
2024,7,45571,18,Indiana,2024x10x06
2024,7,45571,18,Kansas St.,2024x10x06
2024,7,45571,18,Oklahoma,2024x10x06
2024,7,45571,21,Missouri,2024x10x06
2024,7,45571,22,Pittsburgh,2024x10x06
2024,7,45571,23,Illinois,2024x10x06
2024,7,45571,24,Michigan,2024x10x06
2024,7,45571,25,SMU,2024x10x06
2024,6,45564,1,Alabama,2024x09x29
2024,6,45564,2,Texas,2024x09x29
2024,6,45564,3,Ohio State,2024x09x29
2024,6,45564,4,Tennessee,2024x09x29
2024,6,45564,5,Georgia,2024x09x29
2024,6,45564,6,Oregon,2024x09x29
2024,6,45564,7,Penn State,2024x09x29
2024,6,45564,8,Miami,2024x09x29
2024,6,45564,9,Missouri,2024x09x29
2024,6,45564,10,Michigan,2024x09x29
2024,6,45564,11,USC,2024x09x29
2024,6,45564,12,Mississippi,2024x09x29
2024,6,45564,13,LSU,2024x09x29
2024,6,45564,14,Notre Dame,2024x09x29
2024,6,45564,15,Clemson,2024x09x29
2024,6,45564,16,Iowa State,2024x09x29
2024,6,45564,17,BYU,2024x09x29
2024,6,45564,18,Utah,2024x09x29
2024,6,45564,19,Oklahoma,2024x09x29
2024,6,45564,20,Kansas St.,2024x09x29
2024,6,45564,21,Boise St.,2024x09x29
2024,6,45564,22,Louisville,2024x09x29
2024,6,45564,23,Indiana,2024x09x29
2024,6,45564,24,Illinois,2024x09x29
2024,6,45564,25,UNLV,2024x09x29
2024,6,45564,25,Texas A&M,2024x09x29
2024,5,45557,1,Texas,2024x09x22
2024,5,45557,2,Georgia,2024x09x22
2024,5,45557,3,Ohio State,2024x09x22
2024,5,45557,4,Alabama,2024x09x22
2024,5,45557,5,Tennessee,2024x09x22
2024,5,45557,6,Mississippi,2024x09x22
2024,5,45557,7,Miami,2024x09x22
2024,5,45557,8,Oregon,2024x09x22
2024,5,45557,9,Penn State,2024x09x22
2024,5,45557,10,Utah,2024x09x22
2024,5,45557,11,Missouri,2024x09x22
2024,5,45557,12,Michigan,2024x09x22
2024,5,45557,13,USC,2024x09x22
2024,5,45557,14,LSU,2024x09x22
2024,5,45557,15,Louisville,2024x09x22
2024,5,45557,16,Notre Dame,2024x09x22
2024,5,45557,17,Clemson,2024x09x22
2024,5,45557,18,Iowa State,2024x09x22
2024,5,45557,19,Illinois,2024x09x22
2024,5,45557,20,Oklahoma St.,2024x09x22
2024,5,45557,21,Oklahoma,2024x09x22
2024,5,45557,22,BYU,2024x09x22
2024,5,45557,23,Kansas St.,2024x09x22
2024,5,45557,24,Texas A&M,2024x09x22
2024,5,45557,25,Boise St.,2024x09x22
2024,4,45550,1,Texas,2024x09x15
2024,4,45550,2,Georgia,2024x09x15
2024,4,45550,3,Ohio State,2024x09x15
2024,4,45550,4,Alabama,2024x09x15
2024,4,45550,5,Mississippi,2024x09x15
2024,4,45550,6,Tennessee,2024x09x15
2024,4,45550,7,Missouri,2024x09x15
2024,4,45550,8,Miami,2024x09x15
2024,4,45550,9,Oregon,2024x09x15
2024,4,45550,10,Penn State,2024x09x15
2024,4,45550,11,USC,2024x09x15
2024,4,45550,12,Utah,2024x09x15
2024,4,45550,13,Kansas St.,2024x09x15
2024,4,45550,14,Oklahoma St.,2024x09x15
2024,4,45550,15,Oklahoma,2024x09x15
2024,4,45550,16,LSU,2024x09x15
2024,4,45550,17,Notre Dame,2024x09x15
2024,4,45550,18,Michigan,2024x09x15
2024,4,45550,19,Louisville,2024x09x15
2024,4,45550,20,Iowa State,2024x09x15
2024,4,45550,21,Clemson,2024x09x15
2024,4,45550,22,Nebraska,2024x09x15
2024,4,45550,23,Northern Ill.,2024x09x15
2024,4,45550,24,Illinois,2024x09x15
2024,4,45550,25,Texas A&M,2024x09x15
2024,3,45543,1,Georgia,2024x09x08
2024,3,45543,2,Texas,2024x09x08
2024,3,45543,3,Ohio State,2024x09x08
2024,3,45543,4,Alabama,2024x09x08
2024,3,45543,5,Mississippi,2024x09x08
2024,3,45543,6,Missouri,2024x09x08
2024,3,45543,7,Tennessee,2024x09x08
2024,3,45543,8,Penn State,2024x09x08
2024,3,45543,9,Oregon,2024x09x08
2024,3,45543,10,Miami,2024x09x08
2024,3,45543,11,USC,2024x09x08
2024,3,45543,12,Utah,2024x09x08
2024,3,45543,13,Oklahoma St.,2024x09x08
2024,3,45543,14,Kansas St.,2024x09x08
2024,3,45543,15,Oklahoma,2024x09x08
2024,3,45543,16,LSU,2024x09x08
2024,3,45543,17,Michigan,2024x09x08
2024,3,45543,18,Notre Dame,2024x09x08
2024,3,45543,19,Louisville,2024x09x08
2024,3,45543,20,Arizona,2024x09x08
2024,3,45543,21,Iowa State,2024x09x08
2024,3,45543,22,Clemson,2024x09x08
2024,3,45543,23,Nebraska,2024x09x08
2024,3,45543,24,Boston College,2024x09x08
2024,3,45543,25,Northern Ill.,2024x09x08
2024,2,45538,1,Georgia,2024x09x03
2024,2,45538,2,Ohio State,2024x09x03
2024,2,45538,3,Texas,2024x09x03
2024,2,45538,4,Alabama,2024x09x03
2024,2,45538,5,Notre Dame,2024x09x03
2024,2,45538,6,Mississippi,2024x09x03
2024,2,45538,7,Oregon,2024x09x03
2024,2,45538,8,Penn State,2024x09x03
2024,2,45538,9,Missouri,2024x09x03
2024,2,45538,10,Michigan,2024x09x03
2024,2,45538,11,Utah,2024x09x03
2024,2,45538,12,Miami,2024x09x03
2024,2,45538,13,USC,2024x09x03
2024,2,45538,14,Tennessee,2024x09x03
2024,2,45538,15,Oklahoma,2024x09x03
2024,2,45538,16,Oklahoma St.,2024x09x03
2024,2,45538,17,Kansas St.,2024x09x03
2024,2,45538,18,LSU,2024x09x03
2024,2,45538,19,Kansas,2024x09x03
2024,2,45538,20,Arizona,2024x09x03
2024,2,45538,21,Iowa,2024x09x03
2024,2,45538,22,Louisville,2024x09x03
2024,2,45538,23,Georgia Tech,2024x09x03
2024,2,45538,24,NC State,2024x09x03
2024,2,45538,25,Clemson,2024x09x03
2024,1,Preseason,1,Georgia,2024x08x01
2024,1,Preseason,2,Ohio State,2024x08x01
2024,1,Preseason,3,Oregon,2024x08x01
2024,1,Preseason,4,Texas,2024x08x01
2024,1,Preseason,5,Alabama,2024x08x01
2024,1,Preseason,6,Mississippi,2024x08x01
2024,1,Preseason,7,Notre Dame,2024x08x01
2024,1,Preseason,8,Penn State,2024x08x01
2024,1,Preseason,9,Michigan,2024x08x01
2024,1,Preseason,10,Florida St.,2024x08x01
2024,1,Preseason,11,Missouri,2024x08x01
2024,1,Preseason,12,Utah,2024x08x01
2024,1,Preseason,13,LSU,2024x08x01
2024,1,Preseason,14,Clemson,2024x08x01
2024,1,Preseason,15,Tennessee,2024x08x01
2024,1,Preseason,16,Oklahoma,2024x08x01
2024,1,Preseason,17,Oklahoma St.,2024x08x01
2024,1,Preseason,18,Kansas St.,2024x08x01
2024,1,Preseason,19,Miami,2024x08x01
2024,1,Preseason,20,Texas A&M,2024x08x01
2024,1,Preseason,21,Arizona,2024x08x01
2024,1,Preseason,22,Kansas,2024x08x01
2024,1,Preseason,23,USC,2024x08x01
2024,1,Preseason,24,NC State,2024x08x01
2024,1,Preseason,25,Iowa,2024x08x01
2025,16,45998,1,Indiana,2025x12x07
2025,16,45998,2,Georgia,2025x12x07
2025,16,45998,3,Ohio State,2025x12x07
2025,16,45998,4,Texas Tech,2025x12x07
2025,16,45998,5,Oregon,2025x12x07
2025,16,45998,6,Mississippi,2025x12x07
2025,16,45998,7,Texas A&M,2025x12x07
2025,16,45998,8,Oklahoma,2025x12x07
2025,16,45998,9,Notre Dame,2025x12x07
2025,16,45998,10,Miami,2025x12x07
2025,16,45998,11,Alabama,2025x12x07
2025,16,45998,12,BYU,2025x12x07
2025,16,45998,13,Vanderbilt,2025x12x07
2025,16,45998,14,Texas,2025x12x07
2025,16,45998,15,Utah,2025x12x07
2025,16,45998,16,USC,2025x12x07
2025,16,45998,17,Tulane,2025x12x07
2025,16,45998,18,Michigan,2025x12x07
2025,16,45998,19,James Madison,2025x12x07
2025,16,45998,20,Virginia,2025x12x07
2025,16,45998,21,Arizona,2025x12x07
2025,16,45998,22,Navy,2025x12x07
2025,16,45998,23,North Texas,2025x12x07
2025,16,45998,24,Georgia Tech,2025x12x07
2025,16,45998,25,Missouri,2025x12x07
2025,15,45991,1,Ohio State,2025x11x30
2025,15,45991,2,Indiana,2025x11x30
2025,15,45991,3,Georgia,2025x11x30
2025,15,45991,4,Oregon,2025x11x30
2025,15,45991,5,Texas Tech,2025x11x30
2025,15,45991,6,Mississippi,2025x11x30
2025,15,45991,7,Texas A&M,2025x11x30
2025,15,45991,8,Oklahoma,2025x11x30
2025,15,45991,9,Notre Dame,2025x11x30
2025,15,45991,10,Alabama,2025x11x30
2025,15,45991,11,BYU,2025x11x30
2025,15,45991,12,Miami,2025x11x30
2025,15,45991,13,Vanderbilt,2025x11x30
2025,15,45991,14,Texas,2025x11x30
2025,15,45991,15,Utah,2025x11x30
2025,15,45991,16,Virginia,2025x11x30
2025,15,45991,17,USC,2025x11x30
2025,15,45991,18,Michigan,2025x11x30
2025,15,45991,19,James Madison,2025x11x30
2025,15,45991,20,North Texas,2025x11x30
2025,15,45991,21,Tulane,2025x11x30
2025,15,45991,22,Arizona,2025x11x30
2025,15,45991,23,Navy,2025x11x30
2025,15,45991,24,Georgia Tech,2025x11x30
2025,15,45991,25,Missouri,2025x11x30
2025,14,45984,1,Ohio State,2025x11x23
2025,14,45984,2,Indiana,2025x11x23
2025,14,45984,3,Texas A&M,2025x11x23
2025,14,45984,4,Georgia,2025x11x23
2025,14,45984,5,Oregon,2025x11x23
2025,14,45984,6,Mississippi,2025x11x23
2025,14,45984,7,Texas Tech,2025x11x23
2025,14,45984,8,Oklahoma,2025x11x23
2025,14,45984,9,Notre Dame,2025x11x23
2025,14,45984,10,Alabama,2025x11x23
2025,14,45984,11,BYU,2025x11x23
2025,14,45984,12,Vanderbilt,2025x11x23
2025,14,45984,13,Miami,2025x11x23
2025,14,45984,14,Utah,2025x11x23
2025,14,45984,15,Michigan,2025x11x23
2025,14,45984,16,Texas,2025x11x23
2025,14,45984,17,Virginia,2025x11x23
2025,14,45984,18,Tennessee,2025x11x23
2025,14,45984,19,USC,2025x11x23
2025,14,45984,20,James Madison,2025x11x23
2025,14,45984,21,North Texas,2025x11x23
2025,14,45984,22,Tulane,2025x11x23
2025,14,45984,23,Georgia Tech,2025x11x23
2025,14,45984,24,Pittsburgh,2025x11x23
2025,14,45984,25,SMU,2025x11x23
2025,13,45977,1,Ohio State,2025x11x16
2025,13,45977,2,Indiana,2025x11x16
2025,13,45977,3,Texas A&M,2025x11x16
2025,13,45977,4,Georgia,2025x11x16
2025,13,45977,5,Mississippi,2025x11x16
2025,13,45977,6,Oregon,2025x11x16
2025,13,45977,6,Texas Tech,2025x11x16
2025,13,45977,8,Oklahoma,2025x11x16
2025,13,45977,9,Notre Dame,2025x11x16
2025,13,45977,10,Alabama,2025x11x16
2025,13,45977,11,BYU,2025x11x16
2025,13,45977,12,Vanderbilt,2025x11x16
2025,13,45977,13,Utah,2025x11x16
2025,13,45977,14,Miami,2025x11x16
2025,13,45977,15,Georgia Tech,2025x11x16
2025,13,45977,16,USC,2025x11x16
2025,13,45977,17,Texas,2025x11x16
2025,13,45977,18,Michigan,2025x11x16
2025,13,45977,19,Virginia,2025x11x16
2025,13,45977,20,Tennessee,2025x11x16
2025,13,45977,21,James Madison,2025x11x16
2025,13,45977,22,North Texas,2025x11x16
2025,13,45977,23,Missouri,2025x11x16
2025,13,45977,24,Tulane,2025x11x16
2025,13,45977,25,Houston,2025x11x16
2025,12,45970,1,Ohio State,2025x11x09
2025,12,45970,2,Indiana,2025x11x09
2025,12,45970,3,Texas A&M,2025x11x09
2025,12,45970,4,Alabama,2025x11x09
2025,12,45970,5,Georgia,2025x11x09
2025,12,45970,6,Mississippi,2025x11x09
2025,12,45970,7,Oregon,2025x11x09
2025,12,45970,8,Texas Tech,2025x11x09
2025,12,45970,9,Notre Dame,2025x11x09
2025,12,45970,10,Texas,2025x11x09
2025,12,45970,11,Oklahoma,2025x11x09
2025,12,45970,12,BYU,2025x11x09
2025,12,45970,13,Vanderbilt,2025x11x09
2025,12,45970,14,Georgia Tech,2025x11x09
2025,12,45970,15,Utah,2025x11x09
2025,12,45970,16,Miami,2025x11x09
2025,12,45970,17,USC,2025x11x09
2025,12,45970,18,Michigan,2025x11x09
2025,12,45970,19,Louisville,2025x11x09
2025,12,45970,20,Virginia,2025x11x09
2025,12,45970,21,Tennessee,2025x11x09
2025,12,45970,22,Cincinnati,2025x11x09
2025,12,45970,23,Pittsburgh,2025x11x09
2025,12,45970,24,James Madison,2025x11x09
2025,12,45970,25,South Florida,2025x11x09
2025,11,45963,1,Ohio State,2025x11x02
2025,11,45963,2,Indiana,2025x11x02
2025,11,45963,3,Texas A&M,2025x11x02
2025,11,45963,4,Alabama,2025x11x02
2025,11,45963,5,Georgia,2025x11x02
2025,11,45963,6,Oregon,2025x11x02
2025,11,45963,7,Mississippi,2025x11x02
2025,11,45963,8,BYU,2025x11x02
2025,11,45963,9,Texas Tech,2025x11x02
2025,11,45963,10,Notre Dame,2025x11x02
2025,11,45963,11,Oklahoma,2025x11x02
2025,11,45963,12,Virginia,2025x11x02
2025,11,45963,13,Texas,2025x11x02
2025,11,45963,14,Louisville,2025x11x02
2025,11,45963,15,Vanderbilt,2025x11x02
2025,11,45963,16,Georgia Tech,2025x11x02
2025,11,45963,17,Utah,2025x11x02
2025,11,45963,18,Miami,2025x11x02
2025,11,45963,19,Missouri,2025x11x02
2025,11,45963,20,USC,2025x11x02
2025,11,45963,21,Michigan,2025x11x02
2025,11,45963,22,Memphis,2025x11x02
2025,11,45963,23,Tennessee,2025x11x02
2025,11,45963,24,Washington,2025x11x02
2025,11,45963,25,Cincinnati,2025x11x02
2025,10,45956,1,Ohio State,2025x10x26
2025,10,45956,2,Indiana,2025x10x26
2025,10,45956,3,Texas A&M,2025x10x26
2025,10,45956,4,Alabama,2025x10x26
2025,10,45956,5,Georgia,2025x10x26
2025,10,45956,6,Oregon,2025x10x26
2025,10,45956,7,Mississippi,2025x10x26
2025,10,45956,8,Georgia Tech,2025x10x26
2025,10,45956,9,Vanderbilt,2025x10x26
2025,10,45956,10,BYU,2025x10x26
2025,10,45956,10,Miami,2025x10x26
2025,10,45956,12,Notre Dame,2025x10x26
2025,10,45956,13,Texas Tech,2025x10x26
2025,10,45956,14,Tennessee,2025x10x26
2025,10,45956,15,Virginia,2025x10x26
2025,10,45956,16,Louisville,2025x10x26
2025,10,45956,17,Cincinnati,2025x10x26
2025,10,45956,18,Oklahoma,2025x10x26
2025,10,45956,19,Missouri,2025x10x26
2025,10,45956,20,Texas,2025x10x26
2025,10,45956,21,Michigan,2025x10x26
2025,10,45956,22,Houston,2025x10x26
2025,10,45956,23,USC,2025x10x26
2025,10,45956,24,Utah,2025x10x26
2025,10,45956,25,Memphis,2025x10x26
2025,9,45949,1,Ohio State,2025x10x19
2025,9,45949,2,Indiana,2025x10x19
2025,9,45949,3,Texas A&M,2025x10x19
2025,9,45949,4,Alabama,2025x10x19
2025,9,45949,5,Georgia,2025x10x19
2025,9,45949,6,Oregon,2025x10x19
2025,9,45949,7,Georgia Tech,2025x10x19
2025,9,45949,8,Mississippi,2025x10x19
2025,9,45949,9,Miami,2025x10x19
2025,9,45949,10,Vanderbilt,2025x10x19
2025,9,45949,11,BYU,2025x10x19
2025,9,45949,12,Notre Dame,2025x10x19
2025,9,45949,13,Oklahoma,2025x10x19
2025,9,45949,14,Texas Tech,2025x10x19
2025,9,45949,15,Missouri,2025x10x19
2025,9,45949,16,Virginia,2025x10x19
2025,9,45949,17,Tennessee,2025x10x19
2025,9,45949,18,South Florida,2025x10x19
2025,9,45949,19,Louisville,2025x10x19
2025,9,45949,20,LSU,2025x10x19
2025,9,45949,21,Cincinnati,2025x10x19
2025,9,45949,22,Texas,2025x10x19
2025,9,45949,23,Illinois,2025x10x19
2025,9,45949,24,Arizona St.,2025x10x19
2025,9,45949,25,Michigan,2025x10x19
2025,8,45942,1,Ohio State,2025x10x12
2025,8,45942,2,Miami,2025x10x12
2025,8,45942,3,Indiana,2025x10x12
2025,8,45942,4,Texas A&M,2025x10x12
2025,8,45942,5,Mississippi,2025x10x12
2025,8,45942,6,Alabama,2025x10x12
2025,8,45942,7,Texas Tech,2025x10x12
2025,8,45942,8,Oregon,2025x10x12
2025,8,45942,9,Georgia,2025x10x12
2025,8,45942,10,LSU,2025x10x12
2025,8,45942,11,Tennessee,2025x10x12
2025,8,45942,12,Georgia Tech,2025x10x12
2025,8,45942,13,Notre Dame,2025x10x12
2025,8,45942,14,Oklahoma,2025x10x12
2025,8,45942,15,BYU,2025x10x12
2025,8,45942,16,Missouri,2025x10x12
2025,8,45942,17,Vanderbilt,2025x10x12
2025,8,45942,18,Virginia,2025x10x12
2025,8,45942,19,South Florida,2025x10x12
2025,8,45942,20,USC,2025x10x12
2025,8,45942,21,Texas,2025x10x12
2025,8,45942,22,Memphis,2025x10x12
2025,8,45942,23,Utah,2025x10x12
2025,8,45942,24,Cincinnati,2025x10x12
2025,8,45942,25,Nebraska,2025x10x12
2025,7,45935,1,Ohio State,2025x10x05
2025,7,45935,2,Miami,2025x10x05
2025,7,45935,3,Oregon,2025x10x05
2025,7,45935,4,Mississippi,2025x10x05
2025,7,45935,5,Texas A&M,2025x10x05
2025,7,45935,6,Oklahoma,2025x10x05
2025,7,45935,7,Indiana,2025x10x05
2025,7,45935,8,Alabama,2025x10x05
2025,7,45935,9,Texas Tech,2025x10x05
2025,7,45935,10,Georgia,2025x10x05
2025,7,45935,11,LSU,2025x10x05
2025,7,45935,12,Tennessee,2025x10x05
2025,7,45935,13,Georgia Tech,2025x10x05
2025,7,45935,14,Missouri,2025x10x05
2025,7,45935,15,Michigan,2025x10x05
2025,7,45935,16,Notre Dame,2025x10x05
2025,7,45935,17,Illinois,2025x10x05
2025,7,45935,18,BYU,2025x10x05
2025,7,45935,19,Virginia,2025x10x05
2025,7,45935,20,Vanderbilt,2025x10x05
2025,7,45935,21,Arizona St.,2025x10x05
2025,7,45935,22,Iowa State,2025x10x05
2025,7,45935,23,Memphis,2025x10x05
2025,7,45935,24,South Florida,2025x10x05
2025,7,45935,25,Florida St.,2025x10x05
2025,6,45928,1,Ohio State,2025x09x28
2025,6,45928,2,Oregon,2025x09x28
2025,6,45928,3,Miami,2025x09x28
2025,6,45928,4,Mississippi,2025x09x28
2025,6,45928,5,Oklahoma,2025x09x28
2025,6,45928,6,Texas A&M,2025x09x28
2025,6,45928,7,Penn State,2025x09x28
2025,6,45928,8,Indiana,2025x09x28
2025,6,45928,9,Texas,2025x09x28
2025,6,45928,10,Alabama,2025x09x28
2025,6,45928,11,Texas Tech,2025x09x28
2025,6,45928,12,Georgia,2025x09x28
2025,6,45928,13,LSU,2025x09x28
2025,6,45928,14,Iowa State,2025x09x28
2025,6,45928,15,Tennessee,2025x09x28
2025,6,45928,16,Vanderbilt,2025x09x28
2025,6,45928,17,Georgia Tech,2025x09x28
2025,6,45928,18,Florida St.,2025x09x28
2025,6,45928,19,Missouri,2025x09x28
2025,6,45928,20,Michigan,2025x09x28
2025,6,45928,21,Notre Dame,2025x09x28
2025,6,45928,22,Illinois,2025x09x28
2025,6,45928,23,BYU,2025x09x28
2025,6,45928,24,Virginia,2025x09x28
2025,6,45928,25,Arizona St.,2025x09x28
2025,5,45921,1,Ohio State,2025x09x21
2025,5,45921,2,Miami,2025x09x21
2025,5,45921,3,Penn State,2025x09x21
2025,5,45921,4,LSU,2025x09x21
2025,5,45921,5,Georgia,2025x09x21
2025,5,45921,6,Oregon,2025x09x21
2025,5,45921,7,Oklahoma,2025x09x21
2025,5,45921,8,Florida St.,2025x09x21
2025,5,45921,9,Texas A&M,2025x09x21
2025,5,45921,10,Texas,2025x09x21
2025,5,45921,11,Indiana,2025x09x21
2025,5,45921,12,Texas Tech,2025x09x21
2025,5,45921,13,Mississippi,2025x09x21
2025,5,45921,14,Iowa State,2025x09x21
2025,5,45921,15,Tennessee,2025x09x21
2025,5,45921,16,Georgia Tech,2025x09x21
2025,5,45921,17,Alabama,2025x09x21
2025,5,45921,18,Vanderbilt,2025x09x21
2025,5,45921,19,Michigan,2025x09x21
2025,5,45921,20,Missouri,2025x09x21
2025,5,45921,21,USC,2025x09x21
2025,5,45921,22,Notre Dame,2025x09x21
2025,5,45921,23,Illinois,2025x09x21
2025,5,45921,24,TCU,2025x09x21
2025,5,45921,25,BYU,2025x09x21
2025,4,45914,1,Ohio State,2025x09x14
2025,4,45914,2,Penn State,2025x09x14
2025,4,45914,3,LSU,2025x09x14
2025,4,45914,4,Miami,2025x09x14
2025,4,45914,5,Georgia,2025x09x14
2025,4,45914,6,Oregon,2025x09x14
2025,4,45914,7,Florida St.,2025x09x14
2025,4,45914,8,Texas,2025x09x14
2025,4,45914,9,Illinois,2025x09x14
2025,4,45914,10,Texas A&M,2025x09x14
2025,4,45914,11,Oklahoma,2025x09x14
2025,4,45914,12,Iowa State,2025x09x14
2025,4,45914,13,Mississippi,2025x09x14
2025,4,45914,14,Alabama,2025x09x14
2025,4,45914,15,Tennessee,2025x09x14
2025,4,45914,16,Utah,2025x09x14
2025,4,45914,17,Texas Tech,2025x09x14
2025,4,45914,18,Georgia Tech,2025x09x14
2025,4,45914,19,Indiana,2025x09x14
2025,4,45914,20,Vanderbilt,2025x09x14
2025,4,45914,21,Michigan,2025x09x14
2025,4,45914,22,Auburn,2025x09x14
2025,4,45914,23,Missouri,2025x09x14
2025,4,45914,24,Notre Dame,2025x09x14
2025,4,45914,25,USC,2025x09x14
2025,3,45907,1,Ohio State,2025x09x07
2025,3,45907,2,Penn State,2025x09x07
2025,3,45907,3,LSU,2025x09x07
2025,3,45907,4,Oregon,2025x09x07
2025,3,45907,5,Miami,2025x09x07
2025,3,45907,6,Georgia,2025x09x07
2025,3,45907,7,Texas,2025x09x07
2025,3,45907,8,Notre Dame,2025x09x07
2025,3,45907,9,Illinois,2025x09x07
2025,3,45907,10,Florida St.,2025x09x07
2025,3,45907,11,South Carolina,2025x09x07
2025,3,45907,12,Clemson,2025x09x07
2025,3,45907,13,Oklahoma,2025x09x07
2025,3,45907,14,Iowa State,2025x09x07
2025,3,45907,15,Tennessee,2025x09x07
2025,3,45907,16,Texas A&M,2025x09x07
2025,3,45907,17,Mississippi,2025x09x07
