sport,year,round,event,name1,name2,seed1,team1,score1,seed2,team2,score2,ot,loc
NCAABB,2021,128,WER1,East Regional,Opening Round,11,UCLA,86,11,Michigan St.,80,OT,
NCAABB,2021,128,MWR1,West Regional,Opening Round,11,Drake,53,11,Wichita St.,52,,
NCAABB,2021,64,EAR2,East Regional,First Round,1,Michigan,82,16,Texas Southern,66,,
NCAABB,2021,64,EAR2,East Regional,First Round,8,LSU,76,9,St. Bonaventure,61,,
NCAABB,2021,64,EAR2,East Regional,First Round,5,Colorado,96,12,Georgetown,73,,
NCAABB,2021,64,EAR2,East Regional,First Round,4,Florida St.,64,13,NC Greensboro,54,,
NCAABB,2021,64,EAR2,East Regional,First Round,11,UCLA,73,6,BYU,62,,
NCAABB,2021,64,EAR2,East Regional,First Round,14,Abilene Christian,53,3,Texas,52,,
NCAABB,2021,64,EAR2,East Regional,First Round,10,Maryland,63,7,Connecticut,54,,
NCAABB,2021,64,EAR2,East Regional,First Round,2,Alabama,68,15,Iona,55,,
NCAABB,2021,64,MWR2,Midwest Regional,First Round,1,Illinois,78,16,Drexel,49,,
NCAABB,2021,64,MWR2,Midwest Regional,First Round,8,Loyola Chicago,71,9,Georgia Tech,60,,
NCAABB,2021,64,MWR2,Midwest Regional,First Round,12,Oregon St.,70,5,Tennessee,56,,
NCAABB,2021,64,MWR2,Midwest Regional,First Round,4,Oklahoma St.,69,13,Liberty,60,,
NCAABB,2021,64,MWR2,Midwest Regional,First Round,11,Syracuse,78,6,San Diego St.,62,,
NCAABB,2021,64,MWR2,Midwest Regional,First Round,3,West Virginia,84,14,Morehead St.,67,,
NCAABB,2021,64,MWR2,Midwest Regional,First Round,10,Rutgers,60,7,Clemson,56,,
NCAABB,2021,64,MWR2,Midwest Regional,First Round,2,Houston,87,15,Cleveland St.,56,,
NCAABB,2021,64,SOR2,South Regional,First Round,1,Baylor,79,16,Hartford,55,,
NCAABB,2021,64,SOR2,South Regional,First Round,9,Wisconsin,85,8,North Carolina,62,,
NCAABB,2021,64,SOR2,South Regional,First Round,5,Villanova,73,12,Winthrop,63,,
NCAABB,2021,64,SOR2,South Regional,First Round,13,North Texas,78,4,Purdue,69,OT,
NCAABB,2021,64,SOR2,South Regional,First Round,6,Texas Tech,65,11,Utah State,53,,
NCAABB,2021,64,SOR2,South Regional,First Round,3,Arkansas,85,14,Colgate,68,,
NCAABB,2021,64,SOR2,South Regional,First Round,7,Florida,75,10,Virginia Tech,70,OT,
NCAABB,2021,64,SOR2,South Regional,First Round,15,Oral Roberts,75,2,Ohio State,72,OT,
NCAABB,2021,64,WER2,West Regional,First Round,1,Gonzaga,98,16,Norfolk St.,55,,
NCAABB,2021,64,WER2,West Regional,First Round,8,Oklahoma,72,9,Missouri,68,,
NCAABB,2021,64,WER2,West Regional,First Round,5,Creighton,63,12,UCSB,62,,
NCAABB,2021,64,WER2,West Regional,First Round,13,Ohio,62,4,Virginia,58,,
NCAABB,2021,64,WER2,West Regional,First Round,6,USC,72,11,Drake,56,,
NCAABB,2021,64,WER2,West Regional,First Round,3,Kansas,93,14,Eastern Wash.,84,,
NCAABB,2021,64,WER2,West Regional,First Round,7,Oregon,2,10,VCU,0,,
NCAABB,2021,64,WER2,West Regional,First Round,2,Iowa,86,15,Grand Canyon,74,,
NCAABB,2021,32,EAR3,East Regional,Second Round,1,Michigan,86,8,LSU,78,,
NCAABB,2021,32,EAR3,East Regional,Second Round,4,Florida St.,71,5,Colorado,53,,
NCAABB,2021,32,EAR3,East Regional,Second Round,11,UCLA,67,14,Abilene Christian,47,,
NCAABB,2021,32,EAR3,East Regional,Second Round,2,Alabama,96,10,Maryland,77,,
NCAABB,2021,32,MWR3,Midwest Regional,Second Round,8,Loyola Chicago,71,1,Illinois,58,,
NCAABB,2021,32,MWR3,Midwest Regional,Second Round,12,Oregon St.,80,4,Oklahoma St.,70,,
NCAABB,2021,32,MWR3,Midwest Regional,Second Round,11,Syracuse,75,3,West Virginia,72,,
NCAABB,2021,32,MWR3,Midwest Regional,Second Round,2,Houston,63,10,Rutgers,60,,
NCAABB,2021,32,SOR3,South Regional,Second Round,1,Baylor,76,9,Wisconsin,63,,
NCAABB,2021,32,SOR3,South Regional,Second Round,5,Villanova,84,13,North Texas,61,,
NCAABB,2021,32,SOR3,South Regional,Second Round,3,Arkansas,68,6,Texas Tech,66,,
NCAABB,2021,32,SOR3,South Regional,Second Round,15,Oral Roberts,81,7,Florida,78,,
NCAABB,2021,32,WER3,West Regional,Second Round,1,Gonzaga,87,8,Oklahoma,71,,
NCAABB,2021,32,WER3,West Regional,Second Round,5,Creighton,72,13,Ohio,58,,
NCAABB,2021,32,WER3,West Regional,Second Round,6,USC,85,3,Kansas,51,,
NCAABB,2021,32,WER3,West Regional,Second Round,7,Oregon,95,2,Iowa,80,,
NCAABB,2021,16,EASF,East Regional,Semifinals,1,Michigan,76,4,Florida St.,58,,
NCAABB,2021,16,EASF,East Regional,Semifinals,11,UCLA,88,2,Alabama,78,OT,
NCAABB,2021,16,MWSF,Midwest Regional,Semifinals,12,Oregon St.,65,8,Loyola Chicago,58,,
NCAABB,2021,16,MWSF,Midwest Regional,Semifinals,2,Houston,62,11,Syracuse,46,,
NCAABB,2021,16,SOSF,South Regional,Semifinals,1,Baylor,62,5,Villanova,51,,
NCAABB,2021,16,SOSF,South Regional,Semifinals,3,Arkansas,72,15,Oral Roberts,70,,
NCAABB,2021,16,WESF,West Regional,Semifinals,1,Gonzaga,83,5,Creighton,65,,
NCAABB,2021,16,WESF,West Regional,Semifinals,6,USC,82,7,Oregon,68,,
NCAABB,2021,8,EAFinal,East Regional,Final,11,UCLA,51,1,Michigan,49,,
NCAABB,2021,8,MWFinal,Midwest Regional,Final,2,Houston,67,12,Oregon St.,61,,
NCAABB,2021,8,SOFinal,South Regional,Final,1,Baylor,81,3,Arkansas,72,,
NCAABB,2021,8,WEFinal,West Regional,Final,1,Gonzaga,85,6,USC,66,,
NCAABB,2021,4,NCAASF,Final Four,Semifinals,1,Gonzaga,93,11,UCLA,90,OT,
NCAABB,2021,4,NCAASF,Final Four,Semifinals,1,Baylor,78,2,Houston,59,,
NCAABB,2021,2,NCAAFinal,Final Four,Championship,1,Baylor,86,1,Gonzaga,70,,Indianapolis
NCAABB,2022,128,EAR1,East Regional,Opening Round,12,Indiana,66,12,Wyoming,58,,
NCAABB,2022,128,MWR1,Midwest Regional,Opening Round,16,Texas Southern,76,16,TAMUCC,67,,
NCAABB,2022,128,SOR1,South Regional,Opening Round,16,Wright St.,93,16,Bryant,82,,
NCAABB,2022,128,WER1,West Regional,Opening Round,11,Notre Dame,89,11,Rutgers,87,2OT,
NCAABB,2022,64,EAR2,East Regional,First Round,1,Baylor,85,16,Norfolk St.,49,,
NCAABB,2022,64,EAR2,East Regional,First Round,8,North Carolina,95,9,Marquette,63,,
NCAABB,2022,64,EAR2,East Regional,First Round,5,St. Mary's,82,12,Indiana,53,,
NCAABB,2022,64,EAR2,East Regional,First Round,4,UCLA,57,13,Akron,53,,
NCAABB,2022,64,EAR2,East Regional,First Round,6,Texas,81,11,Virginia Tech,73,,
NCAABB,2022,64,EAR2,East Regional,First Round,3,Purdue,78,14,Yale,56,,
NCAABB,2022,64,EAR2,East Regional,First Round,7,Murray St.,92,10,San Francisco,87,OT,
NCAABB,2022,64,EAR2,East Regional,First Round,15,St. Peter's,85,2,Kentucky,79,OT,
NCAABB,2022,64,WER2,West Regional,First Round,1,Gonzaga,93,16,Georgia St.,72,,
NCAABB,2022,64,WER2,West Regional,First Round,9,Memphis,64,8,Boise St.,53,,
NCAABB,2022,64,WER2,West Regional,First Round,12,New Mexico St.,70,5,Connecticut,63,,
NCAABB,2022,64,WER2,West Regional,First Round,4,Arkansas,75,13,Vermont,71,,
NCAABB,2022,64,WER2,West Regional,First Round,11,Notre Dame,78,6,Alabama,64,,
NCAABB,2022,64,WER2,West Regional,First Round,3,Texas Tech,97,14,Montana St.,62,,
NCAABB,2022,64,WER2,West Regional,First Round,7,Michigan St.,74,10,Davidson,73,,
NCAABB,2022,64,WER2,West Regional,First Round,2,Duke,78,15,CS Fullerton,61,,
NCAABB,2022,64,MWR2,Midwest Regional,First Round,1,Kansas,83,16,Texas Southern,56,,
NCAABB,2022,64,MWR2,Midwest Regional,First Round,9,Creighton,72,8,San Diego St.,69,OT,
NCAABB,2022,64,MWR2,Midwest Regional,First Round,12,Richmond,67,5,Iowa,63,,
NCAABB,2022,64,MWR2,Midwest Regional,First Round,4,Providence,66,13,South Dakota St.,57,,
NCAABB,2022,64,MWR2,Midwest Regional,First Round,11,Iowa State,59,6,LSU,54,,
NCAABB,2022,64,MWR2,Midwest Regional,First Round,3,Wisconsin,67,14,Colgate,60,,
NCAABB,2022,64,MWR2,Midwest Regional,First Round,10,Miami,68,7,USC,66,,
NCAABB,2022,64,MWR2,Midwest Regional,First Round,2,Auburn,80,15,Jacksonville St.,61,,
NCAABB,2022,64,SOR2,South Regional,First Round,1,Arizona,87,16,Wright St.,70,,
NCAABB,2022,64,SOR2,South Regional,First Round,9,TCU,69,8,Seton Hall,42,,
NCAABB,2022,64,SOR2,South Regional,First Round,5,Houston,82,12,UAB,68,,
NCAABB,2022,64,SOR2,South Regional,First Round,4,Illinois,54,13,Chattanooga,53,,
NCAABB,2022,64,SOR2,South Regional,First Round,11,Michigan,75,6,Colorado St.,63,,
NCAABB,2022,64,SOR2,South Regional,First Round,3,Tennessee,88,14,Longwood,56,,
NCAABB,2022,64,SOR2,South Regional,First Round,7,Ohio State,54,10,Loyola Chicago,41,,
NCAABB,2022,64,SOR2,South Regional,First Round,2,Villanova,80,15,Delaware,60,,
NCAABB,2022,32,EAR3,East Regional,Second Round,8,North Carolina,93,1,Baylor,86,OT,
NCAABB,2022,32,EAR3,East Regional,Second Round,4,UCLA,72,5,St. Mary's,56,,
NCAABB,2022,32,EAR3,East Regional,Second Round,3,Purdue,81,6,Texas,71,,
NCAABB,2022,32,EAR3,East Regional,Second Round,15,St. Peter's,70,7,Murray St.,60,,
NCAABB,2022,32,WER3,West Regional,Second Round,1,Gonzaga,82,9,Memphis,78,,
NCAABB,2022,32,WER3,West Regional,Second Round,4,Arkansas,53,12,New Mexico St.,48,,
NCAABB,2022,32,WER3,West Regional,Second Round,3,Texas Tech,59,11,Notre Dame,53,,
NCAABB,2022,32,WER3,West Regional,Second Round,2,Duke,85,7,Michigan St.,76,,
NCAABB,2022,32,MWR3,Midwest Regional,Second Round,1,Kansas,79,9,Creighton,72,,
NCAABB,2022,32,MWR3,Midwest Regional,Second Round,4,Providence,79,12,Richmond,51,,
NCAABB,2022,32,MWR3,Midwest Regional,Second Round,11,Iowa State,54,3,Wisconsin,49,,
NCAABB,2022,32,MWR3,Midwest Regional,Second Round,10,Miami,79,2,Auburn,61,,
NCAABB,2022,32,SOR3,South Regional,Second Round,1,Arizona,85,9,TCU,80,OT,
NCAABB,2022,32,SOR3,South Regional,Second Round,5,Houston,68,4,Illinois,53,,
NCAABB,2022,32,SOR3,South Regional,Second Round,11,Michigan,76,3,Tennessee,68,,
NCAABB,2022,32,SOR3,South Regional,Second Round,2,Villanova,71,7,Ohio State,61,,
NCAABB,2022,16,EASF,East Regional,Semifinals,8,North Carolina,73,4,UCLA,66,,
NCAABB,2022,16,EASF,East Regional,Semifinals,15,St. Peter's,67,3,Purdue,64,,
NCAABB,2022,16,WESF,West Regional,Semifinals,4,Arkansas,74,1,Gonzaga,68,,
NCAABB,2022,16,WESF,West Regional,Semifinals,2,Duke,78,3,Texas Tech,73,,
NCAABB,2022,16,MWSF,Midwest Regional,Semifinals,1,Kansas,66,4,Providence,61,,
NCAABB,2022,16,MWSF,Midwest Regional,Semifinals,10,Miami,70,11,Iowa State,56,,
NCAABB,2022,16,SOSF,South Regional,Semifinals,5,Houston,72,1,Arizona,60,,
NCAABB,2022,16,SOSF,South Regional,Semifinals,2,Villanova,63,11,Michigan,55,,
NCAABB,2022,8,EAFinal,East Regional,Final,8,North Carolina,69,15,St. Peter's,49,,
NCAABB,2022,8,WEFinal,West Regional,Final,2,Duke,78,4,Arkansas,69,,
NCAABB,2022,8,MWFinal,Midwest Regional,Final,1,Kansas,76,10,Miami,50,,
NCAABB,2022,8,SOFinal,South Regional,Final,2,Villanova,50,5,Houston,44,,
NCAABB,2022,4,NCAASF,Final Four,Semifinals,8,North Carolina,81,2,Duke,77,,
NCAABB,2022,4,NCAASF,Final Four,Semifinals,1,Kansas,81,2,Villanova,65,,
NCAABB,2022,2,NCAAFinal,Final Four,Championship,1,Kansas,72,8,North Carolina,69,,
NCAABB,2023,128,EAR1,East Regional,Opening Round,16,FDU,84,16,Texas Southern,61,,
NCAABB,2023,128,SOR1,South Regional,Opening Round,16,TAMUCC,75,16,SE Missouri,71,,
NCAABB,2023,128,MWR1,Midwest Regional,Opening Round,11,Pittsburgh,60,11,Miss State,59,,
NCAABB,2023,128,WER1,West Regional,Opening Round,11,Arizona St.,98,11,Nevada,73,,
NCAABB,2023,64,EAR2,East Regional,First Round,16,FDU,63,1,Purdue,58,,
NCAABB,2023,64,EAR2,East Regional,First Round,9,Fla. Atlantic,66,8,Memphis,65,,
NCAABB,2023,64,EAR2,East Regional,First Round,5,Duke,74,12,Oral Roberts,51,,
NCAABB,2023,64,EAR2,East Regional,First Round,4,Tennessee,58,13,Louisiana,55,,
NCAABB,2023,64,EAR2,East Regional,First Round,6,Kentucky,61,11,Providence,53,,
NCAABB,2023,64,EAR2,East Regional,First Round,3,Kansas St.,77,14,Montana St.,65,,
NCAABB,2023,64,EAR2,East Regional,First Round,7,Michigan St.,72,10,USC,62,,
NCAABB,2023,64,EAR2,East Regional,First Round,2,Marquette,78,15,Vermont,61,,
NCAABB,2023,64,SOR2,South Regional,First Round,1,Alabama,96,16,TAMUCC,75,,
NCAABB,2023,64,SOR2,South Regional,First Round,8,Maryland,67,9,West Virginia,65,,
NCAABB,2023,64,SOR2,South Regional,First Round,5,San Diego St.,63,12,Charleston,57,,
NCAABB,2023,64,SOR2,South Regional,First Round,13,Furman,68,4,Virginia,67,,
NCAABB,2023,64,SOR2,South Regional,First Round,6,Creighton,72,11,NC State,63,,
NCAABB,2023,64,SOR2,South Regional,First Round,3,Baylor,74,14,UCSB,56,,
NCAABB,2023,64,SOR2,South Regional,First Round,7,Missouri,76,10,Utah State,65,,
NCAABB,2023,64,SOR2,South Regional,First Round,15,Princeton,59,2,Arizona,55,,
NCAABB,2023,64,MWR2,Midwest Regional,First Round,1,Houston,63,16,Northern Ky.,52,,
NCAABB,2023,64,MWR2,Midwest Regional,First Round,9,Auburn,83,8,Iowa,75,,
NCAABB,2023,64,MWR2,Midwest Regional,First Round,5,Miami,63,12,Drake,56,,
NCAABB,2023,64,MWR2,Midwest Regional,First Round,4,Indiana,71,13,Kent State,60,,
NCAABB,2023,64,MWR2,Midwest Regional,First Round,11,Pittsburgh,59,6,Iowa State,41,,
NCAABB,2023,64,MWR2,Midwest Regional,First Round,3,Xavier,72,14,Kennesaw St.,67,,
NCAABB,2023,64,MWR2,Midwest Regional,First Round,10,Penn State,76,7,Texas A&M,59,,
NCAABB,2023,64,MWR2,Midwest Regional,First Round,2,Texas,81,15,Colgate,61,,
NCAABB,2023,64,WER2,West Regional,First Round,1,Kansas,96,16,Howard,68,,
NCAABB,2023,64,WER2,West Regional,First Round,8,Arkansas,73,9,Illinois,63,,
NCAABB,2023,64,WER2,West Regional,First Round,5,St. Mary's,63,12,VCU,51,,
NCAABB,2023,64,WER2,West Regional,First Round,4,Connecticut,87,13,Iona,51,,
NCAABB,2023,64,WER2,West Regional,First Round,6,TCU,72,11,Arizona St.,70,,
NCAABB,2023,64,WER2,West Regional,First Round,3,Gonzaga,82,14,Grand Canyon,70,,
NCAABB,2023,64,WER2,West Regional,First Round,7,Northwestern,75,10,Boise St.,67,,
NCAABB,2023,64,WER2,West Regional,First Round,2,UCLA,86,15,NC Asheville,53,,
NCAABB,2023,32,EAR3,East Regional,Second Round,9,Fla. Atlantic,78,16,FDU,70,,
NCAABB,2023,32,EAR3,East Regional,Second Round,4,Tennessee,65,5,Duke,52,,
NCAABB,2023,32,EAR3,East Regional,Second Round,3,Kansas St.,75,6,Kentucky,69,,
NCAABB,2023,32,EAR3,East Regional,Second Round,7,Michigan St.,69,2,Marquette,60,,
NCAABB,2023,32,SOR3,South Regional,Second Round,1,Alabama,73,8,Maryland,51,,
NCAABB,2023,32,SOR3,South Regional,Second Round,5,San Diego St.,75,13,Furman,52,,
NCAABB,2023,32,SOR3,South Regional,Second Round,6,Creighton,85,3,Baylor,76,,
NCAABB,2023,32,SOR3,South Regional,Second Round,15,Princeton,78,7,Missouri,63,,
NCAABB,2023,32,MWR3,Midwest Regional,Second Round,1,Houston,81,9,Auburn,64,,
NCAABB,2023,32,MWR3,Midwest Regional,Second Round,5,Miami,85,4,Indiana,69,,
NCAABB,2023,32,MWR3,Midwest Regional,Second Round,3,Xavier,84,11,Pittsburgh,73,,
NCAABB,2023,32,MWR3,Midwest Regional,Second Round,2,Texas,71,10,Penn State,66,,
NCAABB,2023,32,WER3,West Regional,Second Round,8,Arkansas,72,1,Kansas,71,,
NCAABB,2023,32,WER3,West Regional,Second Round,4,Connecticut,70,5,St. Mary's,55,,
NCAABB,2023,32,WER3,West Regional,Second Round,3,Gonzaga,84,6,TCU,81,,
NCAABB,2023,32,WER3,West Regional,Second Round,2,UCLA,68,7,Northwestern,63,,
NCAABB,2023,16,EASF,East Regional,Semifinals,9,Fla. Atlantic,62,4,Tennessee,55,,
NCAABB,2023,16,EASF,East Regional,Semifinals,3,Kansas St.,98,7,Michigan St.,93,OT,
NCAABB,2023,16,SOSF,South Regional,Semifinals,5,San Diego St.,71,1,Alabama,64,,
NCAABB,2023,16,SOSF,South Regional,Semifinals,6,Creighton,86,15,Princeton,75,,
NCAABB,2023,16,MWSF,Midwest Regional,Semifinals,5,Miami,89,1,Houston,75,,
NCAABB,2023,16,MWSF,Midwest Regional,Semifinals,2,Texas,83,3,Xavier,71,,
NCAABB,2023,16,WESF,West Regional,Semifinals,4,Connecticut,88,8,Arkansas,65,,
NCAABB,2023,16,WESF,West Regional,Semifinals,3,Gonzaga,79,2,UCLA,76,,
NCAABB,2023,8,EAFinal,East Regional,Final,9,Fla. Atlantic,79,3,Kansas St.,76,,
NCAABB,2023,8,SOFinal,South Regional,Final,5,San Diego St.,57,6,Creighton,56,,
NCAABB,2023,8,MWFinal,Midwest Regional,Final,5,Miami,88,2,Texas,81,,
NCAABB,2023,8,WEFinal,West Regional,Final,4,Connecticut,82,3,Gonzaga,54,,
NCAABB,2023,4,NCAASF,Final Four,Semifinals,5,San Diego St.,72,9,Fla. Atlantic,71,,
NCAABB,2023,4,NCAASF,Final Four,Semifinals,4,Connecticut,72,5,Miami,59,,
NCAABB,2023,2,NCAAFinal,Final Four,Championship,4,Connecticut,76,5,San Diego St.,59,,
NCAABB,2024,128,WER1,West Regional,Opening Round,16,Wagner,71,16,Howard,68,,
NCAABB,2024,128,MWR1,Midwest Regional,Opening Round,16,Grambling,88,16,Montana St.,81,OT,
NCAABB,2024,128,MWR1,Midwest Regional,Opening Round,10,Colorado St.,67,10,Virginia,42,,
NCAABB,2024,128,SOR1,South Regional,Opening Round,10,Colorado,60,10,Boise St.,53,,
NCAABB,2024,64,EAR2,East Regional,First Round,1,Connecticut,91,16,Stetson,52,,
NCAABB,2024,64,EAR2,East Regional,First Round,9,Northwestern,77,8,Fla. Atlantic,65,OT,
NCAABB,2024,64,EAR2,East Regional,First Round,5,San Diego St.,69,12,UAB,65,,
NCAABB,2024,64,EAR2,East Regional,First Round,13,Yale,78,4,Auburn,76,,
NCAABB,2024,64,EAR2,East Regional,First Round,11,Duquesne,71,6,BYU,67,,
NCAABB,2024,64,EAR2,East Regional,First Round,3,Illinois,85,14,Morehead St.,69,,
NCAABB,2024,64,EAR2,East Regional,First Round,7,Washington St.,66,10,Drake,61,,
NCAABB,2024,64,EAR2,East Regional,First Round,2,Iowa State,82,15,South Dakota St.,65,,
NCAABB,2024,64,WER2,West Regional,First Round,1,North Carolina,90,16,Wagner,62,,
NCAABB,2024,64,WER2,West Regional,First Round,9,Michigan St.,69,8,Miss State,51,,
NCAABB,2024,64,WER2,West Regional,First Round,12,Grand Canyon,75,5,St. Mary's,66,,
NCAABB,2024,64,WER2,West Regional,First Round,4,Alabama,109,13,Charleston,96,,
NCAABB,2024,64,WER2,West Regional,First Round,6,Clemson,77,11,New Mexico,56,,
NCAABB,2024,64,WER2,West Regional,First Round,3,Baylor,92,14,Colgate,67,,
NCAABB,2024,64,WER2,West Regional,First Round,7,Dayton,63,10,Nevada,60,,
NCAABB,2024,64,WER2,West Regional,First Round,2,Arizona,85,15,Long Beach St.,65,,
NCAABB,2024,64,MWR2,Midwest Regional,First Round,1,Purdue,78,16,Grambling,50,,
NCAABB,2024,64,MWR2,Midwest Regional,First Round,8,Utah State,88,9,TCU,72,,
NCAABB,2024,64,MWR2,Midwest Regional,First Round,5,Gonzaga,86,12,McNeese,65,,
NCAABB,2024,64,MWR2,Midwest Regional,First Round,4,Kansas,93,13,Samford,89,,
NCAABB,2024,64,MWR2,Midwest Regional,First Round,11,Oregon,87,6,South Carolina,73,,
NCAABB,2024,64,MWR2,Midwest Regional,First Round,3,Creighton,77,14,Akron,60,,
NCAABB,2024,64,MWR2,Midwest Regional,First Round,7,Texas,56,10,Colorado St.,44,,
NCAABB,2024,64,MWR2,Midwest Regional,First Round,2,Tennessee,83,15,St. Peter's,49,,
NCAABB,2024,64,SOR2,South Regional,First Round,1,Houston,86,16,Longwood,46,,
NCAABB,2024,64,SOR2,South Regional,First Round,9,Texas A&M,98,8,Nebraska,83,,
NCAABB,2024,64,SOR2,South Regional,First Round,12,James Madison,72,5,Wisconsin,61,,
NCAABB,2024,64,SOR2,South Regional,First Round,4,Duke,64,13,Vermont,47,,
NCAABB,2024,64,SOR2,South Regional,First Round,11,NC State,80,6,Texas Tech,67,,
NCAABB,2024,64,SOR2,South Regional,First Round,14,Oakland,80,3,Kentucky,76,,
NCAABB,2024,64,SOR2,South Regional,First Round,10,Colorado,102,7,Florida,100,,
NCAABB,2024,64,SOR2,South Regional,First Round,2,Marquette,87,15,Western Ky.,69,,
NCAABB,2024,32,EAR3,East Regional,Second Round,1,Connecticut,75,9,Northwestern,58,,
NCAABB,2024,32,EAR3,East Regional,Second Round,5,San Diego St.,85,13,Yale,57,,
NCAABB,2024,32,EAR3,East Regional,Second Round,3,Illinois,89,11,Duquesne,63,,
NCAABB,2024,32,EAR3,East Regional,Second Round,2,Iowa State,67,7,Washington St.,56,,
NCAABB,2024,32,WER3,West Regional,Second Round,1,North Carolina,85,9,Michigan St.,69,,
NCAABB,2024,32,WER3,West Regional,Second Round,4,Alabama,72,12,Grand Canyon,61,,
NCAABB,2024,32,WER3,West Regional,Second Round,6,Clemson,72,3,Baylor,64,,
NCAABB,2024,32,WER3,West Regional,Second Round,2,Arizona,78,7,Dayton,68,,
NCAABB,2024,32,MWR3,Midwest Regional,Second Round,1,Purdue,106,9,Utah State,67,,
NCAABB,2024,32,MWR3,Midwest Regional,Second Round,5,Gonzaga,89,4,Kansas,68,,
NCAABB,2024,32,MWR3,Midwest Regional,Second Round,3,Creighton,86,11,Oregon,73,2OT,
NCAABB,2024,32,MWR3,Midwest Regional,Second Round,2,Tennessee,62,7,Texas,58,,
NCAABB,2024,32,SOR3,South Regional,Second Round,1,Houston,100,9,Texas A&M,95,OT,
NCAABB,2024,32,SOR3,South Regional,Second Round,4,Duke,93,12,James Madison,55,,
NCAABB,2024,32,SOR3,South Regional,Second Round,11,NC State,79,14,Oakland,73,OT,
NCAABB,2024,32,SOR3,South Regional,Second Round,2,Marquette,81,10,Colorado,77,,
NCAABB,2024,16,EASF,East Regional,Semifinals,1,Connecticut,82,5,San Diego St.,52,,
NCAABB,2024,16,EASF,East Regional,Semifinals,3,Illinois,72,2,Iowa State,69,,
NCAABB,2024,16,WESF,West Regional,Semifinals,4,Alabama,89,1,North Carolina,87,,
NCAABB,2024,16,WESF,West Regional,Semifinals,6,Clemson,77,2,Arizona,72,,
NCAABB,2024,16,MWSF,Midwest Regional,Semifinals,1,Purdue,80,5,Gonzaga,68,,
NCAABB,2024,16,MWSF,Midwest Regional,Semifinals,2,Tennessee,82,3,Creighton,75,,
NCAABB,2024,16,SOSF,South Regional,Semifinals,4,Duke,54,1,Houston,51,,
NCAABB,2024,16,SOSF,South Regional,Semifinals,11,NC State,67,2,Marquette,58,,
NCAABB,2024,8,EAFinal,East Regional,Final,1,Connecticut,77,3,Illinois,52,,
NCAABB,2024,8,WEFinal,West Regional,Final,4,Alabama,89,6,Clemson,82,,
NCAABB,2024,8,MWFinal,Midwest Regional,Final,1,Purdue,72,2,Tennessee,66,,
NCAABB,2024,8,SOFinal,South Regional,Final,11,NC State,76,4,Duke,64,,
NCAABB,2024,4,NCAASF,Final Four,Semifinals,1,Connecticut,86,4,Alabama,72,,
NCAABB,2024,4,NCAASF,Final Four,Semifinals,1,Purdue,63,11,NC State,50,,
NCAABB,2024,2,NCAAFinal,Final Four,Championship,1,Connecticut,75,1,Purdue,60,,
NCAABB,2025,128,EAR1,East Regional,Opening Round,16,Mount St. Mary's,83,16,American,72,,
NCAABB,2025,128,MWR1,Midwest Regional,Opening Round,11,Xavier,86,11,Texas,80,,
NCAABB,2025,128,MWR1,South Regional,Opening Round,16,Alabama St.,70,16,St. Francis PA,68,,
NCAABB,2025,128,SOR1,South Regional,Opening Round,11,North Carolina,95,11,San Diego St.,68,,
NCAABB,2025,64,EAR2,East Regional,First Round,1,Duke,93,16,Mount St. Mary's,49,,
NCAABB,2025,64,EAR2,East Regional,First Round,9,Baylor,75,8,Miss State,72,,
NCAABB,2025,64,EAR2,East Regional,First Round,5,Oregon,81,12,Liberty,52,,
NCAABB,2025,64,EAR2,East Regional,First Round,4,Arizona,93,13,Akron,65,,
NCAABB,2025,64,EAR2,East Regional,First Round,6,BYU,80,11,VCU,71,,
NCAABB,2025,64,EAR2,East Regional,First Round,3,Wisconsin,85,14,Montana,66,,
NCAABB,2025,64,EAR2,East Regional,First Round,7,St. Mary's,59,10,Vanderbilt,56,,
NCAABB,2025,64,EAR2,East Regional,First Round,2,Alabama,90,15,Robert Morris,81,,
NCAABB,2025,64,MWR2,Midwest Regional,First Round,1,Houston,78,16,SIUE,40,,
NCAABB,2025,64,MWR2,Midwest Regional,First Round,8,Gonzaga,89,9,Georgia,68,,
NCAABB,2025,64,MWR2,Midwest Regional,First Round,12,McNeese,69,5,Clemson,67,,
