sport,year,name1,name2,round,game,team1,score1,team2,score2,ot,...12,...13,check1,check2
SOF,2009,Super Regional 7,Tempe SR,22,1,Arizona St.,3,North Dakota St.,0,,,,262,34
SOF,2009,Super Regional 7,Tempe SR,22,2,Arizona St.,11,North Dakota St.,0,5,,,262,34
SOF,2009,Super Regional 8,Stanford SR,22,1,Stanford,6,Arizona,4,,,,605,361
SOF,2009,Super Regional 8,Stanford SR,22,2,Arizona,7,Stanford,3,,,,361,605
SOF,2009,Super Regional 8,Stanford SR,22,3,Arizona,6,Stanford,5,,,,361,605
SOF,2009,WCWS,,11,1,Washington,3,Georgia,1,,,,425,276
SOF,2009,WCWS,,11,2,Arizona St.,7,Missouri,3,,,,262,201
SOF,2009,WCWS,,11,3,Michigan,6,Alabama,1,,,,404,238
SOF,2009,WCWS,,11,4,Florida,3,Arizona,0,,,,380,361
SOF,2009,WCWS,,11,5,Washington,1,Arizona St.,0,8,,,425,262
SOF,2009,WCWS,,11,6,Florida,1,Michigan,0,,,,380,404
SOF,2009,WCWS,,11,7,Georgia,5,Missouri,2,,,,276,201
SOF,2009,WCWS,,11,8,Alabama,14,Arizona,0,5,,,238,361
SOF,2009,WCWS,,11,9,Georgia,7,Michigan,5,,,,276,404
SOF,2009,WCWS,,11,10,Alabama,6,Arizona St.,2,,,,238,262
SOF,2009,WCWS,,11,11,Georgia,9,Washington,8,,,,276,425
SOF,2009,WCWS,,11,12,Florida,6,Alabama,5,,,,380,238
SOF,2009,WCWS,,11,13,Washington,9,Georgia,3,,,,425,276
SOF,2009,Championship,,1,1,Washington,8,Florida,0,,,,425,380
SOF,2009,Championship,,1,2,Washington,3,Florida,2,,,,425,380
SOF,2010,Super Regional 1,Stanford,33,1,Hawaii,10,UC Davis,2,5,,,180,10
SOF,2010,Super Regional 1,Stanford,33,2,Stanford,5,Texas Tech,4,,,,605,120
SOF,2010,Super Regional 1,Stanford,33,3,Hawaii,6,Stanford,3,,,,180,605
SOF,2010,Super Regional 1,Stanford,33,4,Texas Tech,1,UC Davis,0,,,,120,10
SOF,2010,Super Regional 1,Stanford,33,5,Texas Tech,6,Stanford,3,,,,120,605
SOF,2010,Super Regional 1,Stanford,33,6,Hawaii,7,Texas Tech,1,,,,180,120
SOF,2010,Super Regional 1,Tuscaloosa,33,1,Lipscomb,4,UAB,1,,,,34,39
SOF,2010,Super Regional 1,Tuscaloosa,33,2,Alabama,9,Alcorn,0,5,,,238,2
SOF,2010,Super Regional 1,Tuscaloosa,33,3,Alabama,5,Lipscomb,2,,,,238,34
SOF,2010,Super Regional 1,Tuscaloosa,33,4,UAB,10,Alcorn,1,,,,39,2
SOF,2010,Super Regional 1,Tuscaloosa,33,5,Lipscomb,7,UAB,6,9,,,34,39
SOF,2010,Super Regional 1,Tuscaloosa,33,6,Alabama,6,Lipscomb,0,,,,238,34
SOF,2010,Super Regional 2,Ann Arbor,33,1,Notre Dame,1,Illinois St.,0,8,,,481,68
SOF,2010,Super Regional 2,Ann Arbor,33,2,Michigan,11,Wright St.,2,6,,,404,25
SOF,2010,Super Regional 2,Ann Arbor,33,3,Michigan,8,Notre Dame,0,5,,,404,481
SOF,2010,Super Regional 2,Ann Arbor,33,4,Wright St.,10,Illinois St.,8,,,,25,68
SOF,2010,Super Regional 2,Ann Arbor,33,5,Notre Dame,6,Wright St.,5,,,,481,25
SOF,2010,Super Regional 2,Ann Arbor,33,6,Michigan,12,Notre Dame,2,,,,404,481
SOF,2010,Super Regional 2,Knoxville,33,1,Virginia,1,Louisville,0,,,,381,241
SOF,2010,Super Regional 2,Knoxville,33,2,Tennessee,5,Ball State,0,,,,389,24
SOF,2010,Super Regional 2,Knoxville,33,3,Tennessee,11,Virginia,2,,,,389,381
SOF,2010,Super Regional 2,Knoxville,33,4,Louisville,5,Ball State,1,,,,241,24
SOF,2010,Super Regional 2,Knoxville,33,5,Louisville,7,Virginia,4,,,,241,381
SOF,2010,Super Regional 2,Knoxville,33,6,Tennessee,3,Louisville,1,9,,,389,241
SOF,2010,Super Regional 3,College Park,33,1,Oklahoma,10,Syracuse,0,5,,,325,167
SOF,2010,Super Regional 3,College Park,33,2,Fordham,2,Maryland,1,,,,39,364
SOF,2010,Super Regional 3,College Park,33,3,Oklahoma,1,Fordham,0,,,,325,39
SOF,2010,Super Regional 3,College Park,33,4,Maryland,4,Syracuse,1,,,,364,167
SOF,2010,Super Regional 3,College Park,33,5,Fordham,5,Maryland,2,,,,39,364
SOF,2010,Super Regional 3,College Park,33,6,Oklahoma,2,Fordham,0,,,,325,39
SOF,2010,Super Regional 3,Seattle,33,1,North Carolina,1,Nebraska,0,,,,502,372
SOF,2010,Super Regional 3,Seattle,33,2,Washington,3,North Dakota St.,0,,,,425,34
SOF,2010,Super Regional 3,Seattle,33,3,Washington,1,North Carolina,0,,,,425,502
SOF,2010,Super Regional 3,Seattle,33,4,Nebraska,5,North Dakota St.,1,,,,372,34
SOF,2010,Super Regional 3,Seattle,33,5,North Carolina,1,Nebraska,0,8,,,502,372
SOF,2010,Super Regional 3,Seattle,33,6,Washington,2,North Carolina,1,,,,425,502
SOF,2010,Super Regional 4,Amherst,33,1,Arizona St.,6,Boston U.,1,,,,262,174
SOF,2010,Super Regional 4,Amherst,33,2,Long Island,3,Massachusetts,1,,,,71,170
SOF,2010,Super Regional 4,Amherst,33,3,Arizona St.,3,Long Island,2,,,,262,71
SOF,2010,Super Regional 4,Amherst,33,4,Boston U.,10,Massachusetts,4,,,,174,170
SOF,2010,Super Regional 4,Amherst,33,5,Long Island,5,Boston U.,4,,,,71,174
SOF,2010,Super Regional 4,Amherst,33,6,Arizona St.,9,Long Island,1,5,,,262,71
SOF,2010,Super Regional 4,Gainesville,33,1,UCF,7,FIU,1,,,,128,50
SOF,2010,Super Regional 4,Gainesville,33,2,Florida,6,Bethune Cookman,0,,,,380,24
SOF,2010,Super Regional 4,Gainesville,33,3,Florida,6,UCF,0,,,,380,128
SOF,2010,Super Regional 4,Gainesville,33,4,FIU,2,Bethune Cookman,0,10,,,50,24
SOF,2010,Super Regional 4,Gainesville,33,5,FIU,7,UCF,0,,,,50,128
SOF,2010,Super Regional 4,Gainesville,33,6,Florida,13,FIU,3,5,,,380,50
SOF,2010,Super Regional 5,Baton Rouge,33,1,Louisiana,5,Texas A&M,0,,,,161,354
SOF,2010,Super Regional 5,Baton Rouge,33,2,LSU,6,McNeese,0,,,,284,31
SOF,2010,Super Regional 5,Baton Rouge,33,3,Louisiana,1,LSU,0,,,,161,284
SOF,2010,Super Regional 5,Baton Rouge,33,4,Texas A&M,2,McNeese,0,,,,354,31
SOF,2010,Super Regional 5,Baton Rouge,33,5,Texas A&M,1,LSU,0,,,,354,284
SOF,2010,Super Regional 5,Baton Rouge,33,6,Louisiana,6,Texas A&M,1,,,,161,354
SOF,2010,Super Regional 5,Los Angeles,33,1,San Diego St.,3,Fresno St.,2,,,,125,203
SOF,2010,Super Regional 5,Los Angeles,33,2,UCLA,11,St. Mary's,4,,,,741,31
SOF,2010,Super Regional 5,Los Angeles,33,3,UCLA,4,San Diego St.,3,,,,741,125
SOF,2010,Super Regional 5,Los Angeles,33,4,Fresno St.,6,St. Mary's,0,,,,203,31
SOF,2010,Super Regional 5,Los Angeles,33,5,Fresno St.,4,San Diego St.,3,,,,203,125
SOF,2010,Super Regional 5,Los Angeles,33,6,UCLA,7,Fresno St.,2,,,,741,203
SOF,2010,Super Regional 6,Athens,33,1,Florida St.,10,Radford,1,5,,,403,27
SOF,2010,Super Regional 6,Athens,33,2,Georgia,10,Elon,4,,,,276,17
SOF,2010,Super Regional 6,Athens,33,3,Georgia,5,Florida St.,2,,,,276,403
SOF,2010,Super Regional 6,Athens,33,4,Radford,8,Elon,0,5,,,27,17
SOF,2010,Super Regional 6,Athens,33,5,Radford,3,Florida St.,2,,,,27,403
SOF,2010,Super Regional 6,Athens,33,6,Georgia,8,Radford,1,,,,276,27
SOF,2010,Super Regional 6,Columbus,33,1,California,10,Bucknell,0,5,,,338,28
SOF,2010,Super Regional 6,Columbus,33,2,Kentucky,6,Ohio State,5,,,,234,278
SOF,2010,Super Regional 6,Columbus,33,3,California,1,Kentucky,0,,,,338,234
SOF,2010,Super Regional 6,Columbus,33,4,Ohio State,6,Bucknell,0,,,,278,28
SOF,2010,Super Regional 6,Columbus,33,5,Ohio State,5,Kentucky,3,,,,278,234
SOF,2010,Super Regional 6,Columbus,33,6,California,7,Ohio State,0,,,,338,278
SOF,2010,Super Regional 7,Austin,33,1,BYU,1,East Carolina,0,,,,232,17
SOF,2010,Super Regional 7,Austin,33,2,Texas,6,Iona,0,,,,436,14
SOF,2010,Super Regional 7,Austin,33,3,BYU,9,Texas,8,,,,232,436
SOF,2010,Super Regional 7,Austin,33,4,East Carolina,3,Iona,0,,,,17,14
SOF,2010,Super Regional 7,Austin,33,5,East Carolina,1,Texas,0,,,,17,436
SOF,2010,Super Regional 7,Austin,33,6,BYU,8,East Carolina,3,,,,232,17
SOF,2010,Super Regional 7,Tucson,33,1,Hofstra,8,Oklahoma St.,6,,,,128,201
SOF,2010,Super Regional 7,Tucson,33,2,Arizona,9,Cornell,0,5,,,361,155
SOF,2010,Super Regional 7,Tucson,33,3,Arizona,6,Hofstra,0,,,,361,128
SOF,2010,Super Regional 7,Tucson,33,4,Oklahoma St.,7,Cornell,0,,,,201,155
SOF,2010,Super Regional 7,Tucson,33,5,Hofstra,5,Oklahoma St.,2,,,,128,201
SOF,2010,Super Regional 7,Tucson,33,6,Arizona,10,Hofstra,6,12,,,361,128
SOF,2010,Super Regional 8,Atlanta,33,1,Oregon,1,Auburn,0,,,,229,171
SOF,2010,Super Regional 8,Atlanta,33,2,Georgia Tech,5,Jacksonville St.,3,,,,98,35
SOF,2010,Super Regional 8,Atlanta,33,3,Oregon,11,Georgia Tech,2,5,,,229,98
SOF,2010,Super Regional 8,Atlanta,33,4,Auburn,15,Jacksonville St.,1,,,,171,35
SOF,2010,Super Regional 8,Atlanta,33,5,Georgia Tech,4,Auburn,1,,,,98,171
SOF,2010,Super Regional 8,Atlanta,33,6,Oregon,4,Georgia Tech,3,8,,,229,98
SOF,2010,Super Regional 8,Columbia,33,1,Illinois,4,DePaul,2,,,,149,137
SOF,2010,Super Regional 8,Columbia,33,2,Missouri,3,Creighton,2,,,,201,164
SOF,2010,Super Regional 8,Columbia,33,3,Missouri,3,Illinois,1,,,,201,149
SOF,2010,Super Regional 8,Columbia,33,4,DePaul,3,Creighton,2,9,,,137,164
SOF,2010,Super Regional 8,Columbia,33,5,Illinois,9,DePaul,1,,,,149,137
SOF,2010,Super Regional 8,Columbia,33,6,Missouri,4,Illinois,2,,,,201,149
SOF,2010,Super Regional 1,Tuscaloosa SR,22,1,Alabama,8,Hawaii,0,5,,,238,180
SOF,2010,Super Regional 1,Tuscaloosa SR,22,2,Hawaii,8,Alabama,7,,,,180,238
SOF,2010,Super Regional 1,Tuscaloosa SR,22,3,Hawaii,5,Alabama,4,,,,180,238
SOF,2010,Super Regional 2,Ann Arbor SR,22,1,Tennessee,5,Michigan,0,,,,389,404
SOF,2010,Super Regional 2,Ann Arbor SR,22,2,Tennessee,4,Michigan,3,,,,389,404
SOF,2010,Super Regional 3,Seattle SR,22,2,Washington,3,Oklahoma,0,,,,425,325
SOF,2010,Super Regional 3,Seattle SR,22,3,Washington,4,Oklahoma,0,,,,425,325
SOF,2010,Super Regional 4,Gainesville SR,22,1,Florida,8,Arizona St.,0,5,,,380,262
SOF,2010,Super Regional 4,Gainesville SR,22,2,Florida,5,Arizona St.,2,,,,380,262
SOF,2010,Super Regional 3,Seattle SR,22,1,Oklahoma,6,Washington,1,,,,325,425
SOF,2010,Super Regional 5,Los Angeles SR,22,1,UCLA,10,Louisiana,2,5,,,741,161
SOF,2010,Super Regional 5,Los Angeles SR,22,2,UCLA,10,Louisiana,1,5,,,741,161
SOF,2010,Super Regional 6,Athens SR,22,1,Georgia,7,California,0,,,,276,338
SOF,2010,Super Regional 6,Athens SR,22,2,Georgia,10,California,1,5,,,276,338
SOF,2010,Super Regional 7,Tucson SR,22,1,Arizona,2,BYU,1,,,,361,232
SOF,2010,Super Regional 7,Tucson SR,22,2,Arizona,10,BYU,2,5,,,361,232
SOF,2010,Super Regional 8,Columbia SR,22,1,Missouri,1,Oregon,0,,,,201,229
SOF,2010,Super Regional 8,Columbia SR,22,2,Missouri,7,Oregon,2,,,,201,229
SOF,2010,WCWS,,11,1,Hawaii,3,Missouri,2,,,,180,201
SOF,2010,WCWS,,11,2,UCLA,16,Florida,3,6,,,741,380
SOF,2010,WCWS,,11,3,Tennessee,9,Arizona,0,5,,,389,361
SOF,2010,WCWS,,11,4,Georgia,6,Washington,3,,,,276,425
SOF,2010,WCWS,,11,5,UCLA,5,Hawaii,2,,,,741,180
SOF,2010,WCWS,,11,6,Tennessee,7,Georgia,5,,,,389,276
SOF,2010,WCWS,,11,7,Florida,5,Missouri,0,,,,380,201
SOF,2010,WCWS,,11,8,Arizona,4,Washington,3,,,,361,425
SOF,2010,WCWS,,11,9,Georgia,3,Florida,2,,,,276,380
SOF,2010,WCWS,,11,10,Arizona,5,Hawaii,1,,,,361,180
